"CCN","RPT_NUM","HOSP_NAME","ADDRESS","ZIP","CST_CHRG","NET_REV_CAID","CAID_COST","DIFF_CAID_REV","TOT_UNCOMP_COST","BAD_DEBT","COST_UNCOMP","CHAR_CHRG_UNIN","CHAR_CHRG_TOT","COST_CHAR_UNIN","COST_CHAR_TOT","CHAR_CHRG_INS","COST_CHAR_INS","DISCHRG","DISCHRG_HMO","HOSP_CHRG_INPAT","HOSP_CHRG_OUTPAT","HOSP_CHRG_TOT"
"420002",788041,"PIEDMONT MEDICAL CENTER","222 SOUTH HERLONG AVENUE_ROCK HILL_SC","29732",0.10509,37419244,40742466,0,27436998,71832969,27436998,186328292,186328292,19580087,19580087,NA,NA,3500,4452,1743174342,1458723698,3201898040
"440183",788063,"ST. FRANCIS HOSPITAL","5959 PARK AVENUE_MEMPHIS_TN","38119",0.090359,24133916,38458025,1044766,20491561,31256933,19434837,168378946,169516096,15214253,16351403,1137150,1137150,2167,3706,1644878709,1052784623,2697663332
"450647",788072,"MEDICAL CITY DALLAS","7777 FOREST LANE_DALLAS_TX","75230",0.078472,174892884,117740097,0,58476927,47125267,58304770,578203247,635465059,45372765,54218753,57261812,8845988,4607,4799,8413337965,2544934076,10958272041
"451380",788083,"UT HEALTH EAST TEXAS QUITMAN HOSPITA","117 N WINDDSBORO_QUITMAN_TX","75783",0.196545,2711733,2325123,0,3400925,4253505,3379605,11891069,12003936,2337130,2442864,112867,105734,239,273,27929434,158501488,186430922
"050589",788119,"PLACENTIA LINDA COMMUNITY HOSPITAL","1301 ROSE DR._PLACENTIA_CA","92870",0.058476,8263653,22359215,10613433,12722594,4196123,2109161,28286325,28392674,1653651,1760000,106349,106349,924,924,539790754,757219349,1297010103
"161379",788153,"MAHASKA HEALTH PARTNERSHIP","1229 C AVENUE EAST_OSKALOOSA_IA","52577",0.516357,24871457,13004221,0,2597430,3649908,2597430,295206,1186554,133208,712774,891348,579566,360,235,27190669,104646309,131836978
"170176",788155,"OVERLAND PARK REGIONAL MED CTR","10500 QUIVIRA ROAD_OVERLAND PARK_KS","66215",0.08935,25796055,30754524,0,19142116,15702459,19142116,149478736,156127035,13353121,17618859,6648299,4265738,2839,2557,1940697465,1343030992,3283728457
"190116",788157,"MOREHOUSE GENERAL HOSPITAL","323 W. WALNUT STREET_BASTROP_LA","71121",0.332587,5597120,10497206,4900086,5255137,316376,355051,640664,677415,213077,249828,36751,36751,164,126,16652375,67492721,84145096
"250117",788172,"HIGHLAND COMMUNITY HOSPITAL","130 HIGHLAND PARKWAY_PICAYUNE_MS","39466",0.263091,11152100,8464653,0,4594970,5341431,4594970,12098411,12098411,3182983,3182983,NA,NA,284,89,32825836,133861563,166687399
"260113",788175,"MISSOURI DELTA MEDICAL CENTER","1008 N MAIN_SIKESTON_MO","63801",0.2612,19828868,24584875,4756007,10328961,9367557,5572954,11593189,11637046,3028141,3071998,43857,43857,785,486,140255981,292714918,432970899
"260195",788177,"CITIZENS MEMORIAL HOSPITAL DISTRICT","1500 NORTH OAKLAND_BOLIVAR_MO","65613",0.297387,22221501,23916095,1694594,5131834,9952160,3437240,585179,879883,174025,468729,294704,294704,442,783,71822732,469574790,541397522
"430005",788213,"PRAIRIE LAKES HEALTH CARE CENTER","401 9TH AVE. NW_WATERTOWN_SD","57201",0.374689,8268431,7799714,0,3420104,6780965,3420104,653915,1289437,245015,880537,635522,635522,1062,114,45617397,209219321,254836718
"452073",788267,"KINDRED HOSPITAL SAN ANTONIO CENTRAL","111 DALLAS STREET  4TH FLOOR_SAN ANTONIO_TX","78205",0.159062,NA,NA,0,51411,NA,51411,NA,NA,NA,NA,NA,NA,157,3,102617994,NA,102617994
"050551",788303,"LOS ALAMITOS MEDICAL CTR.","3751 KATELLA AVE._LOS ALAMITOS_CA","90720",0.08071,13057630,27737346,24629333,26708360,5843351,2079027,16885966,16950362,1362866,1427262,64396,64396,2204,2732,1607390888,816660715,2424051603
"050581",788304,"LAKEWOOD REGIONAL MED. CTR.","3700 E. SOUTH ST._LAKEWOOD_CA","90712",0.079519,29031546,50924775,9736767,12489241,6598744,2752474,23365709,23378570,1858018,1870879,12861,12861,1501,2362,1469011976,665386533,2134398509
"100288",788312,"ST MARYS MEDICAL CENTER","901 45TH STREET_WEST PALM BEACH_FL","33407",0.097465,47314919,68880839,0,32158131,39111642,24323325,207971431,208010726,20269936,20309231,39295,39295,1599,2094,2578493315,974549864,3553043179
"371341",788416,"SHARE MEDICAL CENTER","809 SHARE DRIVE_ALVA_OK","73717",0.666838,986362,2282064,949952,1002630,NA,52678,78997,78997,52678,52678,NA,NA,112,20,2318008,19542369,21860377
"451389",788454,"PECOS COUNTY MEMORIAL HOSPITAL","386 W IH-10_FORT STOCKTON_TX","79735",0.624276,1064597,1553359,488762,3867583,2197706,3170729,1996022,2592853,1224524,1801523,596831,576999,28,12,2628193,20493372,23121565
"451389",788455,"PECOS COUNTY MEMORIAL HOSPITAL","386 W IH-10_FORT STOCKTON_TX","79735",0.552484,1201380,1521174,319794,4042745,1414915,3654525,3563425,4539355,1937864,2879522,975930,941658,23,25,3313381,24475007,27788388
"520063",788474,"ST. JOSEPHS COMM. HOSPT.","3200 PLESANT VALLEY ROAD_WEST BEND_WI","53095",0.269773,3051164,11186547,8135383,10869763,5023523,2734380,4031866,4330895,1087689,1355597,299029,267908,993,1360,181540765,357805935,539346700
"520107",788475,"HOLY FAMILY MEMORIAL INC","2300 WESTERN AVENUE_MANITOWOC_WI","54221",0.32628,1291723,12187155,10895432,12788905,3397514,1893473,1608233,1862374,524734,778875,254141,254141,474,646,70867067,249881697,320748764
"520177",788477,"FROEDTERT MEM. LUTHERAN HOSPT.","9200 WEST WISCONSIN AVENUE_MILWAUKEE_WI","53226",0.238989,173821112,275592049,101770937,135442015,62323051,33671078,65719736,69173647,15706294,18321133,3453911,2614839,7168,11594,3664157620,4673421940,8337579560
"520213",788478,"FROEDTERT HLTH NEIGHORHOOD HOSP LLC","4805 S MOORLAND ROAD_NEW BERLIN_WI","53151",0.221342,1564785,4828600,3263815,4637328,3687541,1373513,1613637,1803215,357166,546744,189578,189578,114,122,6967868,140676880,147644748
"050279",788489,"HI - DESERT MEDICAL CENTER","6601 WHITE FEATHER ROAD_JOSHUA TREE_CA","92252",0.12893,20847826,30462916,0,1730515,2248604,1730515,10616586,10616586,1368796,1368796,NA,NA,378,605,253917782,296060959,549978741
"100223",788512,"HCA FL FT WALTON-DESTIN HOSP","1000 MAR-WALT DRIVE_FORT WALTON BEACH_FL","32547",0.057471,9927838,21436863,2592135,37623772,21751228,34918488,346382802,362625577,19906966,33410404,16242775,13503438,4321,2169,2414825364,1875192815,4290018179
"270003",788559,"ST. PETERS HOSPITAL","2475 BROADWAY_HELENA_MT","59601",0.470534,17556970,33915943,5050485,10537038,4251936,5486553,3344279,5436993,1573597,3485873,2092714,1912276,1725,227,160764031,381914817,542678848
"281338",788560,"HOWARD COUNTY MEDICAL CENTER","1113 SHERMAN STREET_SAINT PAUL_NE","68873",0.707103,1819309,2199232,379923,893621,624960,513698,13902,109363,9518,76026,95461,66508,81,NA,2452681,30500567,32953248
"351335",788577,"JAMESTOWN REGIONAL MEDICAL CENTER","2422 20TH ST SW_JAMESTOWN_ND","58401",0.501521,7498911,6702163,0,1124590,1558005,1072089,191212,400321,95897,305006,209109,209109,337,NA,22352932,103849788,126202720
"520103",788664,"COMMUNITY MEMORIAL HOSPITAL","W180 N8085 TOWN HALL ROAD_MENOMONEE FALLS_WI","53051",0.27443,6456132,22542837,16086705,20392415,7722120,4305710,6270501,6752116,1720814,2152100,481615,431286,1956,3000,399064306,588336932,987401238
"150047",788741,"LUTHERAN DOWNTOWN HOSPITAL","702 VAN BUREN ST_FORT WAYNE_IN","46802",0.161241,18169466,21727903,3558437,6117114,2950673,2558677,12754754,12764121,2053648,2063015,9367,9367,136,380,80569631,279772810,360342441
"240101",788758,"ST. MARYS REGIONAL HEALTH CENTER","1027 WASHINGTON AVENUE_DETROIT LAKES_MN","56501",0.4348,19286408,24586729,5300321,7347017,3276566,2046696,1483595,1541320,635810,635810,57725,NA,539,433,54694250,243414669,298108919
"260022",788763,"NORTHEAST REGIONAL MEDICAL CENTER","315 SOUTH OSTEOPATHY_KIRKSVILLE_MO","63501",0.121222,10705492,9985454,605814,2224812,3918879,1618998,8917956,8953871,1077410,1113325,35915,35915,675,340,168201329,244953340,413154669
"271305",788776,"MCCONE COUNTY HEALTH CENTER","605 SULLIVAN AVENUE_CIRCLE_MT","59215",1.025716,110178,148010,0,214300,123254,214300,85673,85673,87876,87876,NA,NA,27,NA,2930560,2254864,5185424
"320006",788783,"EASTERN NEW MEXICO MEDICAL CENTER","405 W COUNTRY CLUB_ROSWELL_NM","88201",0.104153,30264562,26130044,0,3082588,10417620,3082588,18851156,18851156,1963404,1963404,NA,NA,1155,750,299889695,437243170,737132865
"370113",788798,"INTEGRIS GROVE  HOSPITAL","1001 EAST 18TH STREET_GROVE_OK","74344",0.213299,4430397,9707022,2241006,4679763,2536156,2438757,8018895,8184285,1710422,1875812,165390,165390,433,297,67926773,188570874,256497647
"381306",788811,"WALLOWA COUNTY HEALTH CARE DISTRICT","306 W. NORTH STREET_ENTERPRISE_OR","97828",0.634922,4534145,6585545,2051400,2816899,422228,765499,244067,665134,154964,576031,421067,421067,178,16,8195263,50556508,58751771
"440031",788849,"ROANE COUNTY MEDICAL CENTER","8045 ROANE MEDICAL CENTER DRIVE_HARRIMAN_TN","37748",0.25193,3992181,4834312,393575,3661126,4047065,3261815,8443908,8576846,2127274,2224436,132938,97162,561,811,51621151,93843409,145464560
"460005",788860,"OGDEN REGIONAL MEDICAL CENTER","5475 SOUTH 500 EAST_OGDEN_UT","84405",0.118616,53916249,18409559,0,11011104,7653981,10790653,40861167,45855034,4846788,9836044,4993867,4989256,1173,1354,657404781,846497690,1503902471
"100124",789096,"SANTA ROSA MEDICAL CENTER","6002 BERRYHILL ROAD_MILTON_FL","32570",0.077918,4041109,9088655,2797954,9564906,25893417,6766952,59582932,59587069,4642583,4646720,4137,4137,989,1041,307624546,735798439,1043422985
"370004",789758,"INTEGRIS MIAMI HOSPITAL","200 2ND AVE. SW_MIAMI_OK","74354",0.274375,4078514,12204189,4856210,7871228,2600100,3015018,7687992,7867030,2109393,2288431,179038,179038,295,261,42620735,153766789,196387524
"490110",789940,"LEWISGALE HOSPITAL - MONTGOMERY","ROUTE 460 SOUTH_BLACKSBURG_VA","24060",0.09204,30123732,14588010,0,3459654,4285217,3459654,18643426,19899841,1715941,2972306,1256415,1256365,1779,1306,319992442,686618742,1006611184
"670108",790046,"BAYLOR SCOTT & WHITE - MARBLE FALLS","810 WEST HIGHWAY 71_MARBLE FALLS_TX","78654",0.197944,7811533,6209029,0,11565665,13117234,11526011,34349383,36443085,6799254,8892956,2093702,2093702,807,689,117981295,510008485,627989780
"100038",790207,"MEMORIAL REGIONAL HOSPITAL","3501 JOHNSON STREET_HOLLYWOOD_FL","33021",0.134636,29641434,54630963,0,82178553,43741666,80339071,393761394,414977354,53014459,74230419,21215960,21215960,4015,7948,5678720752,4149970342,9828691094
"141321",790237,"FRANKLIN HOSPITAL","201 BAILEY LANE_BENTON_IL","62812",0.432792,4116935,6669165,878522,2064605,1962669,1186083,295500,550209,127890,382599,254709,254709,91,4,3132093,58852397,61984490
"370214",790471,"LINDSAY MUNICIPAL HOSPITAL AUTHORITY","HIGHWAY #19 WEST_LINDSAY_OK","73052",1.222527,2851052,7822400,4971348,5373018,323822,401670,5714,5714,6986,6986,NA,NA,NA,NA,7377644,4986123,12363767
"381311",790482,"LOWER UMPQUA HOSPITAL","600 RANCH ROAD_REEDSPORT_OR","97467",0.622372,6048966,7683815,634618,1102829,435164,468211,64574,221913,40189,197528,157339,157339,102,43,10231644,41245147,51476791
"450196",790528,"PARIS REGIONAL MEDICAL CENTER","865 DESHONG DRIVE_PARIS_TX","75462",0.15084,13963958,11767015,0,7304918,19754668,7037425,25773156,25783136,3887623,3897603,9980,9980,2737,1480,365391356,368963707,734355063
"031312",790570,"COPPER QUEEN COMM. HOSP.","101 COLE AVE._BISBEE_AZ","85603",0.232968,21707140,18902422,0,2228424,5567790,2228424,81755,986306,19046,923597,904551,904551,85,96,6804994,251663676,258468670
"281359",790661,"MEMORIAL COMMUNITY HOSPITAL","810 N 22ND ST_BLAIR_NE","68008",0.647662,2353725,3248199,894474,2358181,2073979,1463707,67731,144334,43867,120470,76603,76603,108,NA,7948916,61482129,69431045
"351322",790666,"ASHLEY MEDICAL CENTER","612 CENTER AVENUE NORTH_ASHLEY_ND","58413",1.028153,380463,454874,74411,147381,63398,72970,7371,7371,7579,7787,NA,208,33,3,5333389,5072254,10405643
"450015",790682,"DALLAS CO. HOSP. DIST.","5200 HARRY HINES BLVD_DALLAS_TX","75235",0.221302,344550814,507449006,0,799290697,379840034,798976325,3143735607,3226227684,695709785,714544376,82492077,18834591,2063,2210,3236152946,5280479464,8516632410
"464001",790696,"UTAH STATE HOSPITAL","1300 E. CENTER STREET_PROVO_UT","84606",NA,17935428,NA,0,91761,NA,91761,NA,NA,NA,NA,NA,NA,6,NA,57964515,NA,57964515
"100231",790724,"WEST FLORIDA HOSPITAL","8383 NORTH DAVIS HWY_PENSACOLA_FL","32514",0.067509,16837533,33727256,10510965,28648680,22401920,17871512,235553447,245404730,15901978,16025184,9851283,123206,4390,3769,2042114101,2142684391,4184798492
"161330",790742,"AUDUBON COUNTY MEMORIAL HOSPITAL","515 PACIFIC STREET_AUDUBON_IA","50025",0.887452,1741280,1678785,0,100395,99430,100395,3207,12517,2846,12156,9310,9310,68,7,1003849,16380925,17384774
"271342",790771,"DANIELS MEMORIAL HOSPITAL","105 5TH AVENUE_SCOBEY_MT","59263",0.944733,475109,612759,0,198013,96177,170177,42346,87756,36623,79315,45410,42692,29,NA,3561359,7606449,11167808
"281343",790772,"WEST HOLT MEMORIAL HOSPITAL","406 WEST NEELY STREET_ATKINSON_NE","68713",0.718117,615849,828604,212755,387350,208247,174595,4268,38364,3065,37161,34096,34096,74,3,1847244,15524157,17371401
"370236",790798,"INTEGRIS HEALTH EDMOND","4801 INTEGRIS PARKWAY_EDMOND_OK","73034",0.144352,7885720,13433996,2059410,5948554,6236044,3889144,17811840,18201718,2571175,2961053,389878,389878,1053,718,262935834,509161170,772097004
"431300",790801,"MADISON REGIONAL HEALTH SYSTEM","323 SW 10TH ST_MADISON_SD","57042",0.487095,1184469,1921252,736783,2101273,1921340,1364490,121735,498889,58372,432912,377154,374540,252,52,12456868,43027403,55484271
"440231",790804,"TRUSTPOINT HOSPITAL","1009 NORTH THOMPSON LANE_MURFREESBORO_TN","37129",0.269209,NA,NA,0,600119,1881177,600119,161814,161814,43562,43562,NA,NA,NA,NA,174763680,3142659,177906339
"451373",790811,"WARD MEMORIAL HOSPITAL","406 SOUTH GARY AVENUE_MONAHANS_TX","79756",0.278309,1856863,3480839,1623976,5863537,886142,4239561,11044583,12163010,2904289,3990905,1118427,1086616,89,47,51645657,17060540,68706197
"521329",790816,"ST MARYS HOSPITAL SUPERIOR","3500 TOWER AVE_SUPERIOR_WI","54880",0.393968,5450496,9659040,3971676,6214820,3856617,2243144,1324579,1827593,518067,747546,503014,229479,191,60,9622007,168036847,177658854
"041308",790817,"MCGEHEE HOSPITAL","GREEN MEADOW ADDITION_MCGEHEE_AR","71654",0.901792,1150383,1498777,348394,962779,669255,614385,25417,25417,22921,22921,NA,NA,42,9,2869188,12490421,15359609
"210044",790838,"GREATER BALTIMORE MEDICAL CENTER","6701 NORTH CHARLES STREET_TOWSON_MD","21204",0.59488,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4525,1103,277889582,248028036,525917618
"241343",790844,"AVERA GRANITE FALLS","345 TENTH AVENUE_GRANITE FALLS_MN","56241",0.450885,3002659,4044051,1041392,1532965,459113,491321,503161,564256,226868,284692,61095,57824,73,23,10305246,41819965,52125211
"241360",790845,"DEER RIVER HEALTHCARE CENTER  INC.","115 10TH AVENUE NE_DEER RIVER_MN","56636",0.499912,4361251,5400260,1039009,1774759,1125450,735750,301194,349350,153072,180289,48156,27217,97,53,9392564,64424788,73817352
"241374",790846,"PIPESTONE COUNTY MEDICAL CENTER","916 4TH AVENUE SW_PIPESTONE_MN","56164",0.58279,850254,694897,0,581455,633110,538099,146907,238960,85616,177669,92053,92053,142,39,5958051,47707047,53665098
"250128",790847,"PANOLA MEDICAL CENTER","303 MEDICAL CENTER DRIVE_BATESVILLE_MS","38606",0.319136,NA,NA,0,75796,216560,75796,NA,NA,NA,NA,NA,NA,93,38,11691585,89362461,101054046
"351310",790853,"SAKAKAWEA MEDICAL CENTER","510 J8TH AVE NE_HAZEN_ND","58545",0.690092,482571,415520,0,389142,501784,389142,38924,87113,26861,48053,48189,21192,88,12,2727593,17465141,20192734
"370100",790855,"CHOCTAW MEMORIAL HOSPITAL","1405 EAST KIRK_HUGO_OK","74743",0.319274,2471257,2462614,0,707628,2181960,707628,10886,15428,3416,7958,4542,4542,176,57,3631408,24978325,28609733
"371332",790857,"SEILING MUNICIPAL HOSPITAL","HIGHWAY 60 & 281_SEILING_OK","73663",0.620069,569385,552305,0,224248,381913,224248,111,1082,69,1040,971,971,47,7,14093851,5056222,19150073
"431317",790862,"LANDMANN-JUNGMAN MEMORIAL HOSPITAL","600 BILLARDS STREET_SCOTLAND_SD","57059",0.755466,423639,321686,0,381019,457025,381019,5764,37161,4355,35752,31397,31397,17,11,991000,5841768,6832768
"440032",790864,"HAWKINS COUNTY MEMORIAL HOSPITAL","851 LOCUST ST_ROGERSVILLE_TN","37857",0.180479,1943318,2602759,396693,1609687,1599815,1212994,4774108,4830199,861626,917717,56091,56091,61,166,7643006,65166742,72809748
"440132",790866,"HENRY COUNTY MEDICAL CENTER","301 TYSON AVENUE_PARIS_TN","38242",0.247423,5072110,7449100,0,3766053,4077187,3766053,7875885,8645807,1948675,2718597,769922,769922,556,492,57100804,222289686,279390490
"441313",790869,"HANCOCK COUNTY HOSPITAL","1519 MAIN ST_SNEEDVILLE_TN","37869",0.441715,1320258,1755248,0,484773,375975,484773,693560,716522,306356,329318,22962,22962,34,35,1398726,14567558,15966284
"521353",790877,"CUMBERLAND MEMORIAL HOSPITAL","1705 16TH AVENUE_CUMBERLAND_WI","54829",0.530373,2806185,3730154,923969,1889689,1657436,965720,225119,225119,119397,119397,NA,NA,103,44,9316687,49543008,58859695
"180004",790923,"MUHLENBERG COMMUNITY HOSPITAL","440 HOPKINSVILLE STREET_GREENVILLE_KY","42345",0.305639,10789476,13908671,1327388,2649303,2882042,1321915,480240,767094,146780,433634,286854,286854,434,359,52927237,118654226,171581463
"180156",790924,"ARH ADVANCED CARE - KENTUCKY RIVER","100 MEDICAL CENTER DR_HAZARD_KY","41701",0.586163,2103028,1786181,0,2237678,3817501,2237678,NA,NA,NA,NA,NA,NA,10,NA,7334470,NA,7334470
"181317",790925,"CUMBERLAND COUNTY HOSPITAL","229 GLASGOW ROAD_BURKESVILLE_KY","42717",0.741112,2752067,4483856,754485,1334506,766612,580021,125603,125603,93086,93086,NA,NA,103,86,3545617,22342630,25888247
"230779",790933,"STURGIS HOSPITAL  INC.","916 MYRTLE STREET_STURGIS_MI","49091",0.647685,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7249103,7249103
"241348",790934,"TYLER HEALTHCARE CENTER","240 WILLOW STREET_TYLER_MN","56178",0.615865,722267,1063402,341135,589182,2373,248047,277855,354822,171121,247216,76967,76095,42,25,7274541,14079977,21354518
"241359",790935,"AVERA MARSHALL REGIONAL MEDICAL CTR","300 SOUTH BRUCE STREET_MARSHALL_MN","56258",0.343816,10583040,12602041,2019001,4252191,19663,2233190,4082648,5034184,1403680,2226308,951536,822628,358,153,47823519,228575577,276399096
"361321",790948,"BARNESVILLE HOSPITAL","639 WEST MAIN STREET_BARNESVILLE_OH","43713",0.39993,2133003,3936253,468052,1114831,1383132,646491,108802,182469,43266,109879,73667,66613,114,108,3316461,48696549,52013010
"371329",790957,"FAIRVIEW HOSPITAL","523 STATE ROAD_FAIRVIEW_OK","73737",0.548792,486977,969483,49248,317058,435788,267810,14326,41181,7862,34717,26855,26855,63,NA,1869836,12981003,14850839
"420053",790967,"NEWBERRY COUNTY MEMORIAL HOSPITAL","2669 KINARD STREET_NEWBERRY_SC","29108",0.356061,8009239,8374412,365173,4193386,3862703,3828213,6985739,7163583,2275459,2453303,177844,177844,503,283,38088616,119948917,158037533
"450670",790973,"HCA HOUSTON HEALTHCARE TOMBALL","605 HOLDERRIETH BLVD_TOMBALL_TX","77375",0.076878,7537933,11938195,4400262,24263193,18529022,19849207,197462277,205779891,15180505,18282511,8317614,3102006,1489,2044,1252843842,1347115651,2599959493
"450678",790974,"WHITE ROCK MEDICAL CENTER","9440 POPPY DRIVE_DALLAS_TX","75218",0.156375,209473,371802,0,14618511,15147997,14618511,78075518,78116202,12209059,12249743,40684,40684,540,NA,335559044,153111811,488670855
"670259",790983,"CAPROCK HOSPITAL","3134 BRIARCREST DRIVE_BRYAN_TX","77802",0.225616,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1,3501055,41724999,45226054
"040001",790986,"SILOAM SPRINGS MEMORIAL HOSPITAL","205 EAST JEFFERSON_SILOAM SPRINGS_AR","72761",0.139795,3659986,8262411,2788891,7199893,9546465,4064888,19219632,19242690,2686808,2709866,23058,23058,369,364,118389420,399281092,517670512
"141326",791004,"HAMILTON MEMORIAL HOSPITAL","611 SOUTH MARSHALL_MCLEANSBORO_IL","62859",0.514171,1030734,1843565,0,105559,110488,105559,130090,130090,66889,66889,NA,NA,200,16,6268880,30873929,37142809
"210022",791013,"SUBURBAN HOSPITAL","8600 OLD GEORGETOWN RD_BETHESDA_MD","20814",0.773952,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6394,592,264517193,167050543,431567736
"241309",791015,"PINE MEDICAL CENTER","109 COURT AVENUE SOUTH_SANDSTONE_MN","55072",0.53254,2599512,3682448,1082936,1892180,701366,809244,431556,741763,228970,485839,310207,256869,67,40,4010148,33617570,37627718
"241326",791016,"LONG PRAIRIE MEMORIAL HOSPITAL","50 CENTRACARE DRIVE_LONG PRAIRIE_MN","56347",0.509477,5754859,6028112,273253,1045310,492691,772057,366784,705545,186868,525629,338761,338761,97,116,10805037,50123651,60928688
"241330",791017,"MELROSE AREA HOSPITAL CENTRACARE","525 MAIN STREET WEST_MELROSE_MN","56352",0.438906,8289880,6411818,0,682209,374613,682209,364427,728854,159949,524376,364427,364427,122,116,14150976,68909757,83060733
